貨號,名稱,架位,庫存
9789881250872,透視文言文 (HKDSE),5BP1E,45
9789887710431,透視文言文套裝（精讀+練習+模擬試卷）,5BP1E,3
9789887710349,透視文言文模擬試題,5BP1C,8
9789881250919,透視文言文練習 (HKDSE),5BP1E,12
9789887639862,透視實用文 卷二甲部 實用寫作 模擬試題,5BP1C,1
9789864502752,這杯咖啡的溫度剛好（增訂新版）,5AR7C,18
9789626108000,通識王 5**看這本就夠了 2023,5AT7D,10
9789888392766,野地果（2版1刷）,5AR7D,8
9789573278580,野狗之丘,5AR4E,4
962041828X,野草,5AR7C,26
9789882179332,創意普通話中一（重印兼訂正 2024 年版）,5BS1C,3
9789882176515,創意普通話中二 (2019年版),5BS1C,1
9789882179349,創意普通話中二（重印兼訂正 2024 年版）,5BS1C,2
9789882176522,創意普通話中三 (2019年版),5BS1C,3
9789882179448,創意普通話中三補充練習（2024 年版）,5BS1C,1
9789882177222,創意普通話補充練習 中一 (2019年版),5BS1C,3
9789882177239,創意普通話補充練習 中二 (2019年版),5BS1C,1
9789882177246,創意普通話補充練習 中三 (2019年版),5BS1C,3
9789882411012,創新數學 4A,5BD7C,5
9789882411029,創新數學 4B,5BD7C,3
9789882411036,創新數學 5A,5BD7C,3
9789882411043,創新數學 5B,5BD7C,1
9789882418127,創新數學 5B 附學習配套,5BD7C,2
9789882411050,創新數學 6,5BD7C,1
9789882418134,創新數學 6 附學習配套,5BD7C,3
9789882418097,創新數學—評估學習課程 4A附學習配套,5BD7C,1
9789882418110,創新數學—評估學習課程 5A附學習配套,5BD7C,3
9789626094860,單元1.1 習作簿 新里程公民、經濟與社會系列,5BI5C,2
9789626094860,單元1.1 習作簿 新里程公民、經濟與社會系列,5BI6B,70
9789626094822,單元1.1 新里程公民、經濟與社會系列,5BI1B,0
9789626094822,單元1.1 新里程公民、經濟與社會系列,5BI5C,52
9789626094877,單元1.2 習作簿 新里程公民、經濟與社會系列,5BI6B,70
9789626094839,單元1.2 新里程公民、經濟與社會系列,5BI5C,25
9789626094884,單元1.3 習作簿 新里程公民、經濟與社會系列,5BI5C,2
9789626094884,單元1.3 習作簿 新里程公民、經濟與社會系列,5BI6B,70
9789626094846,單元1.3 新里程公民、經濟與社會系列,5BI5C,77
9789626094891,單元1.4 習作簿 新里程公民、經濟與社會系列,5BI5C,3
9789626094891,單元1.4 習作簿 新里程公民、經濟與社會系列,5BI6B,70
9789626094853,單元1.4 新里程公民、經濟與社會系列,5BI5C,69
9789626095645,單元2.1 習作簿 新里程公民、經濟與社會系列,5BI5C,3
9789626095645,單元2.1 習作簿 新里程公民、經濟與社會系列,5BI5D,60
9789626095805,單元2.1 新里程公民、經濟與社會系列,5BI5C,7
9789626095805,單元2.1 新里程公民、經濟與社會系列,5BI6C,60
9789626095652,單元2.2 習作簿 新里程公民、經濟與社會系列,5BI5C,3
9789626095652,單元2.2 習作簿 新里程公民、經濟與社會系列,5BI5D,60
9789626095812,單元2.2 新里程公民、經濟與社會系列,5BI5C,9
9789626095812,單元2.2 新里程公民、經濟與社會系列,5BI6C,60
9789626095669,單元2.3 習作簿 新里程公民、經濟與社會系列,5BI5C,3
9789626095669,單元2.3 習作簿 新里程公民、經濟與社會系列,5BI5D,60
9789626095829,單元2.3 新里程公民、經濟與社會系列,5BI5C,7
9789626095829,單元2.3 新里程公民、經濟與社會系列,5BI6D,60
9789626095676,單元2.4 習作簿 新里程公民、經濟與社會系列,5BI5C,2
9789626095676,單元2.4 習作簿 新里程公民、經濟與社會系列,5BI5D,60
9789626095836,單元2.4 新里程公民、經濟與社會系列,5BI5C,5
9789626095836,單元2.4 新里程公民、經濟與社會系列,5BI6D,60
9789626095683,單元3.1 習作簿 新里程公民、經濟與社會系列,5BI5C,3
9789626095683,單元3.1 習作簿 新里程公民、經濟與社會系列,5BI5E,85
9789626095843,單元3.1 新里程公民、經濟與社會系列,5BI5C,2
9789626095843,單元3.1 新里程公民、經濟與社會系列,5BI6E,85
9789626095690,單元3.2 習作簿 新里程公民、經濟與社會系列,5BI5C,4
9789626095690,單元3.2 習作簿 新里程公民、經濟與社會系列,5BI5E,85
9789626095850,單元3.2 新里程公民、經濟與社會系列,5BI5C,4
9789626095850,單元3.2 新里程公民、經濟與社會系列,5BI6E,85
9789626095706,單元3.3 習作簿 新里程公民、經濟與社會系列,5BI5C,3
9789626095706,單元3.3 習作簿 新里程公民、經濟與社會系列,5BI5E,85
9789626095867,單元3.3 新里程公民、經濟與社會系列,5BI5C,3
9789626095867,單元3.3 新里程公民、經濟與社會系列,5BI6E,85
9789626095713,單元3.4 習作簿 新里程公民、經濟與社會系列,5BI5C,19
9789626095713,單元3.4 習作簿 新里程公民、經濟與社會系列,5BI5E,70
9789626095874,單元3.4 新里程公民、經濟與社會系列,5BI5C,1
9789626095874,單元3.4 新里程公民、經濟與社會系列,5BI6E,85
9789888912308,幾回踏過雀仔橋,5AR6C,4
9789864503117,散文教室（增訂新版）,5AR7C,3
9789868044166,散文讀本──臺灣現代文學教程,5AR4C,5
9787518714308,普通話水平測試實施綱要（繁體版）,5BS3C,0
9789862139028,最後14堂星期二的課（20週年紀念版）,5AR4D,0
9789628284917,最後一分鐘 地理 HKDSE,5BP7A,3
9789628284603,最後一分鐘 宏觀經濟 必修部分,5BP8A,3
9789628284597,最後一分鐘 微觀經濟 必修部分,5BP7A,1
9789628284597,最後一分鐘 微觀經濟 必修部分,5BP8A,3
9789628284481,最後一分鐘中國語文 HKDSE,5BP7A,5
9789628284610,最後一分鐘化學HKDSE,5BP7A,2
9789628284610,最後一分鐘化學HKDSE,5BP8A,1
9789628284689,最後一分鐘生物HKDSE,5BP8A,3
9789628284894,最後一分鐘企業、會計與財務概論 - 會計單元HKDSE,5BP8A,5
9789628284887,最後一分鐘企業、會計與財務概論- 必修部分HKDSE,5BP8A,6
9789628284900,最後一分鐘企業、會計與財務概論- 商業管理單元HKDSE,5BP8A,1
9789881232892,最後一分鐘地理 (選修部分) DSE,5BP7A,3
9789628284672,最後一分鐘物理HKDSE,5BP8A,4
9789628284634,最後一分鐘數學 HKDSE,5BP7A,2
9789888392865,無法預知的遠方,5AR7B,5
9789888392865,無法預知的遠方,5AR7D,1
9789888828357,盜墓（下）——衛斯理系列少年版27,5AR5B,2
962253127X,硬筆成語習字帖（第一冊）,5AR1D,4
9622531334,硬筆成語習字帖（第七冊）,5AR1D,8
9622531342,硬筆成語習字帖（第八冊）,5AR1D,8
9622531296,硬筆成語習字帖（第三冊）,5AR1D,12
9622531318,硬筆成語習字帖（第五冊）,5AR1D,7
9786263056244,窗邊的小荳荳(40週年紀念版),5AR5D,12
9789881960320,給孩子的喜訊作業一上,5BY3C,80
9789881550842,給孩子的喜訊作業一下,5BY3C,75
9789881960344,給孩子的喜訊作業二上,5BY4C,60
9789881550866,給孩子的喜訊作業二下,5BY4C,70
9789881960368,給孩子的喜訊作業三上,5BY5C,55
9789881550880,給孩子的喜訊作業三下,5BY5C,60
9789881550903,給孩子的喜訊作業五上,5BY7D,100
9789881659460,給孩子的喜訊作業五下,5BY7D,100
9789881659439,給孩子的喜訊作業六上,5BY8C,90
9789881659491,給孩子的喜訊作業六下,5BY8C,85
9789881960382,給孩子的喜訊作業四上,5BY6D,84
9789881550804,給孩子的喜訊作業四下,5BY6D,90
9789881960313,給孩子的喜訊課本一上,5BY3C,55
9789881550835,給孩子的喜訊課本一下,5BY3C,75
9789881960337,給孩子的喜訊課本二上,5BY4C,60
9789881550859,給孩子的喜訊課本二下,5BY4C,65
9789881960351,給孩子的喜訊課本三上,5BY5C,60
9789881550873,給孩子的喜訊課本三下,5BY5C,60
9789881550996,給孩子的喜訊課本五上,5BY7D,95
9789881659453,給孩子的喜訊課本五下,5BY7D,100
9789881659422,給孩子的喜訊課本六上,5BY8C,70
9789881659484,給孩子的喜訊課本六下,5BY8C,85
9789881960375,給孩子的喜訊課本四上,5BY6D,85
9789881550897,給孩子的喜訊課本四下,5BY6D,85
9789882371163,給孩子的港臺散文,5AR4D,3
9789623729468,視覺藝術 (10) 生活中的藝術——室內與家具設計,5BA10B,2
9789623729499,視覺藝術 (13) 各施「國」法——國畫與篆刻,5BA10B,4
9789623729383,視覺藝術 (2) 看得到的樂韻——繪畫,5BA10B,3
9789623729406,視覺藝術 (4) 「商」得益彰——平面設計,5BA10B,3
9789623729413,視覺藝術 (5) 「友」型「友」款——雕刻,5BA10B,3
9789623729420,視覺藝術 (6) 視覺藝術評賞——理論淺談,5BA10B,1
9789623729451,視覺藝術 (9) 打破常規——立體搆成,5BA10B,3
9789623729390,視覺藝術(3) 紙上寶石——版畫,5BA10B,2
9789623729819,視覺藝術評賞 (3) 雕塑篇,5BA10B,2
9789623729789,視覺藝術評賞1 西方繪畫篇,5BA10B,1
9789888150632,詠讚──中學生祈禱手冊 （2014年版）,5BS5C,0
9789888150632,詠讚──中學生祈禱手冊 （2014年版）,5BG7B,140
9789864503292,開卷如開芝麻門－－余光中精選集（增訂新版）,5AR4D,1
9789882167254,開懷醫生（珍藏版）,5AR7F,31
9789888845415,"雅集公民與社會發展科 主題一(2022年初版, 2025年重印兼訂正)",5BI7C,1
9789888845422,"雅集公民與社會發展科 主題二(2022年初版, 2025年重印兼訂正)",5BI7C,4
9789888845439,"雅集公民與社會發展科 主題三(2023年初版, 2025年重印兼訂正)",5BI7C,50
9789888845439,"雅集公民與社會發展科 主題三(2023年初版, 2025年重印兼訂正)",5BI7D,59
9789888845101,雅集初中公民、經濟與社會 1A (2024年版),5BI7C,2
9789888845125,雅集初中公民、經濟與社會 1A 作業 (2024年版),5BI7C,2
9789888845118,雅集初中公民、經濟與社會 1B (2024年版),5BI7C,4
9789888888269,雅集初中公民、經濟與社會 2A (2025年版),5BI7C,3
9789888888313,雅集初中公民、經濟與社會 2A 作業 (2025年版),5BI7C,0
9789888888313,雅集初中公民、經濟與社會 2A 作業 (2025年版),5BI6B,10
9789888888276,雅集初中公民、經濟與社會 2B (2025年版),5BI7C,2
9789888888320,雅集初中公民、經濟與社會 2B 作業 (2025年版),5BI7C,2
9789888888283,雅集初中公民、經濟與社會 3A (2025年版),5BI7C,2
9789888888283,雅集初中公民、經濟與社會 3A (2025年版),5BI6B,10
9789888888337,雅集初中公民、經濟與社會 3A 作業 (2025年版),5BI7C,3
9789888888337,雅集初中公民、經濟與社會 3A 作業 (2025年版),5BI6B,10
9789888888290,雅集初中公民、經濟與社會 3B (2025年版),5BI7C,2
9789888888290,雅集初中公民、經濟與社會 3B (2025年版),5BI6B,10
9789888888344,雅集初中公民、經濟與社會 3B 作業 (2025年版),5BI7C,35
9789888888306,雅集初中公民、經濟與社會 3C (2025年版),5BI7C,9
9789888888351,雅集初中公民、經濟與社會 3C 作業 (2025年版),5BI7C,1
9789888888351,雅集初中公民、經濟與社會 3C 作業 (2025年版),5BI6B,10
9789888706839,"雅集科學新世紀 1A (2018年版, 2023年重印兼訂正)",5BM5C,1
9789888706839,"雅集科學新世紀 1A (2018年版, 2023年重印兼訂正)",5BM5E,30
9789888706839,"雅集科學新世紀 1A (2018年版, 2023年重印兼訂正)",5BM6B,70
9789888706846,"雅集科學新世紀 1B (2018年版, 2023年重印兼訂正)",5BM5C,3
9789888706846,"雅集科學新世紀 1B (2018年版, 2023年重印兼訂正)",5BM6B,100
9789888706853,"雅集科學新世紀 2A (2018年版, 2023年重印兼訂正)",5BM5C,2
9789888706853,"雅集科學新世紀 2A (2018年版, 2023年重印兼訂正)",5BM6D,100
9789888706860,"雅集科學新世紀 2B (2018年版, 2023年重印兼訂正)",5BM5C,2
9789888706860,"雅集科學新世紀 2B (2018年版, 2023年重印兼訂正)",5BM6D,100
9789888706877,"雅集科學新世紀 3A (2018年版, 2023年重印兼訂正)",5BM5C,13
9789888706877,"雅集科學新世紀 3A (2018年版, 2023年重印兼訂正)",5BM6E,123
9789888706884,"雅集科學新世紀 3B (2018年版, 2023年重印兼訂正)",5BM5C,11
9789888706884,"雅集科學新世紀 3B (2018年版, 2023年重印兼訂正)",5BM6E,125
9789888706891,"雅集科學新世紀 3C (2018年版, 2023年重印兼訂正)",5BM5C,3
9789888706891,"雅集科學新世紀 3C (2018年版, 2023年重印兼訂正)",5BM6E,134
9789888844159,"雅集科學新世紀 單元 1(2018年版, 2023年重印兼訂正)",5BM5C,3
9789888844258,"雅集科學新世紀 單元 11(2018年版, 2023年重印兼訂正)",5BM5C,4
9789888844173,"雅集科學新世紀 單元 3(2018年版, 2023年重印兼訂正)",5BM5C,2
9789888844180,"雅集科學新世紀 單元 4(2018年版, 2023年重印兼訂正)",5BM5C,2
9789888844197,"雅集科學新世紀 單元 5(2018年版, 2023年重印兼訂正)",5BM5C,3
9789888844203,"雅集科學新世紀 單元 6(2018年版, 2023年重印兼訂正)",5BM5C,3
9789888844210,"雅集科學新世紀 單元 7(2018年版, 2023年重印兼訂正)",5BM5C,5
9789888844227,"雅集科學新世紀 單元 8(2018年版, 2023年重印兼訂正)",5BM5C,2
9789888844234,"雅集科學新世紀 單元 9(2018年版, 2023年重印兼訂正)",5BM5C,5
9789888706976,"雅集科學新世紀 練習簿 1A (2018年版, 2023年更新版)",5BM5C,32
9789888844555,"雅集科學新世紀 練習簿 1A (2018年版, 2023年重印兼訂正)",5BM5C,11
9789888844555,"雅集科學新世紀 練習簿 1A (2018年版, 2023年重印兼訂正)",5BM6C,59
9789888706983,"雅集科學新世紀 練習簿 1B (2018年版, 2023年更新版)",5BM5C,19
9789888706990,"雅集科學新世紀 練習簿 2A (2018年版, 2023年更新版)",5BM5C,4
9789888844579,"雅集科學新世紀 練習簿 2A (2018年版, 2023年重印兼訂正)",5BM5C,1
9789888844579,"雅集科學新世紀 練習簿 2A (2018年版, 2023年重印兼訂正)",5BM6C,60
9789888844005,"雅集科學新世紀 練習簿 2B (2018年版, 2023年更新版)",5BM5C,2
9789888844586,"雅集科學新世紀 練習簿 2B (2018年版, 2023年重印兼訂正)",5BM5C,2
9789888844586,"雅集科學新世紀 練習簿 2B (2018年版, 2023年重印兼訂正)",5BM6C,60
9789888844012,"雅集科學新世紀 練習簿 3A (2018年版, 2023年更新版)",5BM5C,1
9789888844593,"雅集科學新世紀 練習簿 3A (2018年版, 2023年重印兼訂正)",5BM5C,3
9789888844029,"雅集科學新世紀 練習簿 3B (2018年版, 2023年更新版)",5BM5C,2
9789888844036,"雅集科學新世紀 練習簿 3C (2018年版, 2023年更新版)",5BM5C,8
9789888844616,"雅集科學新世紀 練習簿 3C (2018年版, 2023年重印兼訂正)",5BM5C,16
9789888844371,"雅集科學新世紀 練習簿 單元 1(2018年版, 2023年更新版)",5BM5C,2
9789888844463,"雅集科學新世紀 練習簿 單元 10(2018年版, 2023年更新版)",5BM5C,3
9789888844470,"雅集科學新世紀 練習簿 單元 11(2018年版, 2023年更新版)",5BM5C,2
9789888844395,"雅集科學新世紀 練習簿 單元 3(2018年版, 2023年更新版)",5BM5C,2
9789888844401,"雅集科學新世紀 練習簿 單元 4(2018年版, 2023年更新版)",5BM5C,1
9789888844425,"雅集科學新世紀 練習簿 單元 6(2018年版, 2023年更新版)",5BM5C,2
9789888844449,"雅集科學新世紀 練習簿 單元 8(2018年版, 2023年更新版)",5BM5C,1
9789888844456,"雅集科學新世紀 練習簿 單元 9(2018年版, 2023年更新版)",5BM5C,1
9789573335139,傾城之戀（張愛玲百歲誕辰紀念版）－－短篇小說集一 1943年,5AR7E,2
9789621928276,勤達實用數學-香港中學文憑考試 模擬試卷(數學延伸部份-單元二)（2024）,5AR1D,2
9789621928238,勤達實用數學練習卷(六套 試卷一及二)（2024）,5AR1D,4
9627958948,愛與生命(青年6至7),5BS4C,30
962795893X,愛與生命（青年系列四至五）,5BS4C,1
9789888544240,新．經濟學與你 1 (必修部分) (第二版) (2019 年重印兼訂正),5BX4B,4
9789888544257,新．經濟學與你 2 (必修部分) (第二版) (2019 年重印兼訂正),5BX4B,4
9789888544264,新．經濟學與你 3 (必修部分) (第二版) (2019 年重印兼訂正),5BX4B,1
9789888544271,新．經濟學與你 4 (必修部分) (第二版) (2019 年重印兼訂正),5BX4B,8
9789888544288,新．經濟學與你 E1 (選修部分) (第二版) (2019 年重印兼訂正),5BX4B,1
9789888544295,新．經濟學與你 E2 (選修部分) (第二版) (2019 年重印兼訂正),5BX4D,19
